age,radius,mass,convective_radius,radiative_mass,radiative_moment_of_inertia,convective_moment_of_inertia,luminosity,convective_turnover_time,mass_loss_rate
1e-05,4.374443905482971,1.8,0.3244593773712271,0.0059914241228743,3.016698269296655e-06,0.1991570140174486,10.225296820103727,14260289.59930169,4.741392440549075e-12
0.00025958682112,4.3744438034836906,1.7999999999999992,0.3244593772899057,0.0059914241228722,3.016698409977881e-06,0.199157023205917,10.224765658454448,14260442.168686531,4.741101619791359e-12
0.0018668799962237,4.374443819199318,1.799999999999992,0.3244593767633298,0.0059914241228795,3.0166983883023102e-06,0.199157021129822,10.22478395493968,14260308.33414476,4.741140541093361e-12
0.0118188156899884,4.3744440061059295,1.799999999999944,0.3244593734993979,0.0059914241228855,3.016698130513808e-06,0.1991570001075225,10.224922476840028,14260360.935833797,4.741205211271956e-12
0.0734385783984542,4.374443731233136,1.7999999999996514,0.3244593532864016,0.0059914241228987,3.0166985096291395e-06,0.1991570003564363,10.224921446084805,14260352.002450874,4.7412045710182226e-12
0.4549719075001067,4.374442024698945,1.7999999999978429,0.3244592281295088,0.0059914241228991,3.0167008633495698e-06,0.1991570023083089,10.224914157502443,14260448.379223332,4.741200200598913e-12
2.817325717658333,4.374431458254941,1.799999999986643,0.3244584531945617,0.0059914241228943,3.016715437074455e-06,0.1991570143923578,10.224869244873991,14260499.216783443,4.741173307842937e-12
17.444397846610435,4.374366035213293,1.799999999917296,0.3244536551506946,0.0059914241228929,3.0168056738896537e-06,0.1991570892650082,10.224590969677028,14260468.854252651,4.7410066897965316e-12
108.01137310051504,4.3739610395341,1.79999999948797,0.3244239527456759,0.0059914241228929,3.0173643672068494e-06,0.1991575527789114,10.222868335409876,14260285.989527805,4.7399752960394066e-12
668.7782124467157,4.3714567388792736,1.799999996831964,0.3242402668958895,0.0059914241228939,3.0208225104252907e-06,0.1991604188031515,10.212219434999934,14259158.169207549,4.733599447226605e-12
4140.898676100714,4.356076967192727,1.7999999804729272,0.3757874557293459,0.0082596302627327,5.812565576046646e-06,0.1991716848753072,10.146901623101632,13822864.295039088,4.694502423674316e-12
25639.353413867542,4.265406102952552,1.7999998823428054,0.5186086916050249,0.0257725513866537,2.4359324381387198e-05,0.1992211758399002,9.767861058040063,12861048.490475554,4.467531809290193e-12
84948.75018376554,4.048699849894928,1.7999996374200924,0.7258928093228427,0.0649599010007507,0.0003380674299387,0.1990915764111255,8.884145011606096,11503169.207644835,3.86942207283876e-12
155443.1577329082,3.838826828073157,1.7999993865559478,0.8677998050253686,0.1221268055579763,0.0011242925853769,0.1984037975213323,8.059726947938852,10447014.913454635,3.3276777409175574e-12
237438.08685233697,3.6409619153832367,1.7999991355552256,0.9835911386156146,0.1971292766275324,0.0027225279893681,0.1967769984144412,7.307622000998197,9595860.020896364,2.863128795937173e-12
333056.08407594054,3.4545474684970685,1.7999988836427878,1.0617430624839492,0.2771423248783314,0.0050579534660746,0.1942466403878063,6.636185759194093,8828165.210539456,2.4666237597529804e-12
444630.4433912866,3.279526309327443,1.799998630347163,1.1140011047995546,0.3595137361851904,0.008075313913484,0.1907943284285404,6.028052151051436,8270793.51851633,2.126658667489061e-12
575230.6339284402,3.1154577284899325,1.799998374404107,1.159969928967845,0.4542509367883331,0.0122607114129739,0.1858261485072665,5.482973209836873,7630395.437325561,1.8370902665674607e-12
728564.5700786633,2.962087264926904,1.7999981143307238,1.1989955970054538,0.5594114619115137,0.0177332529954263,0.1791061864348611,5.003152526453288,7045333.835092518,1.5932132278821784e-12
909247.25203367,2.819197723486246,1.799997847934421,1.2210010371894011,0.6613656040415911,0.0237222466337888,0.1712615807259417,4.583570724254371,6511472.051413138,1.3876487665829754e-12
1123028.9283585444,2.686828329710826,1.7999975723300314,1.2381165301128405,0.7694792990908352,0.0307100079609013,0.161594159484886,4.220283535100177,6021586.790872272,1.217310384463081e-12
1376750.4433497644,2.5655656082482223,1.799997284003527,1.2578238688291965,0.890732347253782,0.0392615159561071,0.1492607625355046,3.920129692548002,5485120.938805397,1.0783797221414592e-12
1680120.583660699,2.456081356908625,1.799996976392689,1.2703504453493752,1.0107314944798145,0.0480123510072524,0.1352338414191306,3.6851424391740535,4921961.027030928,9.688038264859234e-13
2045848.170433377,2.360291248471345,1.799996639594386,1.2944653632323098,1.149412277597862,0.0585956418056155,0.1172764895745948,3.5271129566997166,4316961.836777381,8.887789016693355e-13
2494599.460998164,2.2819397779963544,1.7999962539083538,1.3214486947553532,1.2932201009385418,0.0679246579295913,0.0966764247758892,3.474012477135628,3747471.7930994206,8.42718227356239e-13
3060343.8502770527,2.231914927385489,1.799995779395522,1.3576764154417589,1.4334167871414178,0.0756629360448684,0.073428317566707,3.590367628846738,3117301.1800972484,8.448877940604725e-13
3677919.378343604,2.2375611578044508,1.7999952337663994,1.446608670665264,1.5771953154860094,0.0810146195135955,0.0476171903062702,3.981102312301788,2417630.0682258746,9.30778010359112e-13
4151688.737922824,2.2972039482567643,1.79999475471759,1.5595100876069956,1.6700085473334525,0.0799514126490805,0.0295668516721324,4.574705755159823,1846554.5031369373,1.094415178966255e-12
4496369.229050067,2.384423122496927,1.7999943393799336,1.6930032198803042,1.7262513005784157,0.0761928367135495,0.0175642199598676,5.289821220727319,1387035.5736036473,1.3124690279806656e-12
4764363.139374561,2.4806278449792374,1.7999939512560652,1.8397473012288763,1.7610473890181124,0.070752801935135,0.0097855973814574,6.084001394256209,1024862.5395534764,1.5722722819918177e-12
4992412.771503291,2.5710077348034024,1.7999935582634508,1.9840954215691595,1.7805015693283657,0.0645587651852517,0.0051493456130532,6.905890493979803,744420.4145332612,1.8534804969086946e-12
5199724.71923788,2.6481311956574705,1.7999931418078463,2.1165690156380723,1.7907206239212166,0.0582998941157012,0.0025632164772064,7.722942946684448,521160.3839324188,2.1393793157200224e-12
5390222.139458221,2.710407045434648,1.7999927050333082,2.232936643990004,1.795792886700237,0.0524880719982343,0.0012082815151609,8.522333206177663,365563.7951659065,2.4208539448280294e-12
5564106.44737975,2.758449823682624,1.7999922583257963,2.3437310053594382,1.7983000606786892,0.0474300413589116,0.00050745674884,9.297696566649153,240550.14879184152,2.69221102199163e-12
5722336.123357761,2.7920795860870693,1.799991810087605,2.439416378481544,1.7993685106785415,0.0431678322634467,0.0001942153414425,10.04685089382191,151588.87339436208,2.9490517882958035e-12
5866293.80960494,2.811738711154611,1.7999913667880836,2.527081714572606,1.7998003444077375,0.0396925787730645,6.195487619166554e-05,10.766236684696162,88054.84320706013,3.1864230614691587e-12
5997217.58014656,2.8153741697313435,1.7999909342569067,2.6003513667846923,1.7999440629125267,0.0369935132198568,1.5858165210867464e-05,11.45248643770543,46483.54688702866,3.398200325582374e-12
6115096.126101569,2.8034811770286314,1.7999905218283836,2.655082522607252,1.799981659809902,0.0350022331346421,7.3448778164938e-06,12.095235824337982,21713.91231574727,3.5785794351907298e-12
6223978.492242815,2.7710386740211663,1.7999901233915778,2.69753097616005,1.7999894242931207,0.0337145384493065,7.517869569326039e-06,12.7070240702658,7726.557171877786,3.720415734466735e-12
6330817.296273526,2.716839662718157,1.7999897194122465,2.6791898057160783,1.7999896469785577,0.0329956303256176,7.82081550077956e-06,13.31996574319325,3492.0062588955707,3.826721738947141e-12
6442742.3320804015,2.643878107999598,1.7999892858333544,2.6134325861975696,1.7999892570946765,0.0326416783991543,8.258426450518254e-06,13.967398915117345,114883.7155479494,3.907361532302754e-12
6570698.559740467,2.5521330505653026,1.7999887811263924,2.5217673714362165,1.7999887587433567,0.0324752275484411,8.862855347667617e-06,14.69846739301078,1350951.2212339065,3.9711555116072795e-12
6708318.578806333,2.4508672706059014,1.7999882313212725,2.4212140003302185,1.7999882130090976,0.0324444192445473,9.610386033552197e-06,15.439694800636833,87875.67654327845,4.009342702512409e-12
6853731.514564206,2.343040630783936,1.7999876481281238,2.3150135468827955,1.7999876337534235,0.0325986600811289,1.051528186248007e-05,16.101037265504495,3.895681553752379e+16,4.00306064717086e-12
