age,radius,mass,convective_radius,radiative_mass,radiative_moment_of_inertia,convective_moment_of_inertia,luminosity,convective_turnover_time,mass_loss_rate
1e-05,5.541374451917655,2.1,0.4104488046206542,0.0069943633714715,1.8844827248251991e-06,0.1987073106707315,16.918790421328637,14851383.16478092,8.518191827096154e-12
0.00025958682112,5.541374365709985,2.099999999999996,0.4104488044616936,0.0069943633714718,1.884482781997378e-06,0.1987073167002668,16.918864263437897,14851491.447124464,8.518198817847364e-12
0.0018668799962237,5.541374351406219,2.0999999999999823,0.4104488034348357,0.0069943633714809,1.884482782284543e-06,0.1987073167337734,16.918863773315007,14851502.649381213,8.518198565739708e-12
0.0118188156899884,5.541374264303644,2.0999999999998984,0.4104487970720178,0.0069943633714744,1.884482782997742e-06,0.1987073168297727,16.918863467775076,14851423.46278921,8.518198206520426e-12
0.0734385783984542,5.541373726348941,2.099999999999373,0.4104487576727509,0.0069943633714811,1.8844827865069748e-06,0.1987073173200688,16.918860476762934,14851423.074072374,8.518196353120283e-12
0.4549719075001067,5.541370395132677,2.099999999996124,0.4104485137170316,0.0069943633714744,1.8844828083971109e-06,0.1987073203739712,16.91884262134915,14851398.75005762,8.518184733276187e-12
2.817325717658333,5.541349767956217,2.099999999976,0.4104470032104512,0.0069943633714766,1.8844829447678691e-06,0.1987073393736926,16.918731774027542,14851367.025112426,8.518111774881818e-12
17.444397846610435,5.541222057501238,2.0999999998514087,0.4104376510048646,0.0069943633714792,1.884483788066308e-06,0.1987074569395419,16.918046667531755,14851316.231470322,8.517660689302216e-12
108.01137310051504,5.54043156709733,2.0999999990801324,0.4103797622603973,0.0069943633714782,1.884488992265835e-06,0.1987081844656072,16.913807695741937,14851006.3539838,8.514869896229034e-12
668.7782124467157,5.535546855779388,2.099999994310723,0.4100220076269284,0.0069943633714761,1.8845206438900772e-06,0.1987126817808866,16.88760527788234,14849102.420501774,8.497623626473508e-12
4140.898676100714,5.505673157517426,2.099999965012339,0.5008313095468147,0.012542637871023,5.800457909473725e-06,0.1987299730560011,16.727687019298816,14384850.290143332,8.392391901985619e-12
24764.91567142842,5.340246709438311,2.0999997987137218,0.7452912850944193,0.0425525009602865,5.0769001190542187e-05,0.1987660614990532,15.858552290840182,12980348.929092243,7.80477320962346e-12
65680.59133492899,5.060835003817517,2.099999504330759,0.9710365221260704,0.0915391897486385,0.0004860979243455,0.1985386453777813,14.434285060976247,11726065.171148883,6.7370895785991865e-12
113322.51390965228,4.795899421748273,2.0999992088172643,1.1319237942483829,0.1606287385977298,0.0014026168734626,0.1977164129055979,13.12813025013354,10636984.705483006,5.806420843427511e-12
168603.5308312296,4.546269573055181,2.0999989132168824,1.2397751700485269,0.2366412871609431,0.0028611483934265,0.1962440689507229,11.942833163969905,9927552.363880737,5.0068663619684266e-12
232893.3855535864,4.311262547709992,2.0999986167093865,1.3344339154143976,0.3303254976246947,0.0052463700678184,0.1936694541485759,10.87132889590322,9119775.287117306,4.321032992697302e-12
307812.75738914555,4.090352604842586,2.0999983183286317,1.3973661487125086,0.4265836769234549,0.0083114638665524,0.1901873477157267,9.90226002180297,8530472.108608682,3.73419294093552e-12
395282.7180221941,3.883198452167715,2.099998016991146,1.4527701607320604,0.5371405059562481,0.0125498121624306,0.1852036178442717,9.034218612355808,7857043.106520062,3.23196919483014e-12
497648.0561443952,3.689531789567621,2.099997711182246,1.48590434222514,0.6462668997982454,0.0173926613084658,0.1791900276966898,8.25648721559085,7243989.24204197,2.806685035571537e-12
617855.4754595074,3.509123850582151,2.0999973987290854,1.513838148035308,0.7655214127795897,0.0233752961953555,0.1714553236261499,7.574337186007528,6793997.355066363,2.447642218493708e-12
759631.8483810547,3.3418600921389934,2.0999970763994726,1.5356961063224055,0.8920622901221126,0.0303962428796637,0.1619119586556217,6.981876870382744,6175972.180507503,2.1467427409907807e-12
927599.4612793938,3.188270583141115,2.0999967400821515,1.5607310737927165,1.0340628799967533,0.0390391134035686,0.1497092282910384,6.476443036677014,5621210.050084521,1.898262596669807e-12
1127948.4108951965,3.049276904244244,2.099996383116764,1.576920012574168,1.1746655294943218,0.0479689751581875,0.1358131576730558,6.070189128420114,5122994.738446979,1.699097558231313e-12
1369404.034420443,2.9271572833013955,2.0999959945400617,1.5998312625104234,1.328329922487373,0.0580027175843031,0.1188076117871825,5.772105160073138,4531234.790206033,1.5475150366573653e-12
1666600.016600321,2.8267005410852466,2.099995552398977,1.634638912616422,1.4986098141159117,0.0678162884418007,0.0981698459494049,5.623997758434449,3892624.06280041,1.450544262364347e-12
2045777.3386638623,2.7623613027013363,2.099995009562157,1.692494038262477,1.675770232785156,0.0773946420179105,0.0733706840516679,5.728484450891379,3208848.5402867515,1.432281499124917e-12
2465478.458859418,2.774167378786529,2.0999943853608114,1.8124410460615503,1.849279286333965,0.0833757828439167,0.0464582324538206,6.283351690990629,2462092.1563139176,1.5617446399348778e-12
2775959.590246659,2.859175964532481,2.0999938595597625,1.9826293760088425,1.9640569901085203,0.0835512913703057,0.0269732631763826,7.185276915522654,1793891.7817239903,1.833634608552528e-12
2995290.6943323165,2.977046244056964,2.099993416620756,2.1598163255091074,2.0266479029980027,0.0791130624690981,0.015368178778959,8.28464110389264,1330513.9215520625,2.200294308383646e-12
3166471.574875748,3.10045106165528,2.099993001469059,2.346607756699303,2.062692736667414,0.0731092406573714,0.0082386059165772,9.485614587954712,969492.5672533864,2.627474765517757e-12
3316360.898557028,3.2118259028888154,2.099992571045857,2.516948984155438,2.0814430059013933,0.0663606173973828,0.0042833209463367,10.705636738101472,706910.9300904616,3.078700056752357e-12
