age,radius,mass,convective_radius,radiative_mass,radiative_moment_of_inertia,convective_moment_of_inertia,luminosity,convective_turnover_time,mass_loss_rate
1e-05,7.492992186735106,2.5,0.5538931759869502,0.0083323578280651,1.878217054977307e-06,0.1980283385530271,31.01531510272857,15685384.405997507,1.7736656457794874e-11
0.00025958682112,7.492992108131955,2.499999999999993,0.5538931756114186,0.0083323578280666,1.878217091833884e-06,0.1980283424399831,31.01539828831089,15685395.863335475,1.7736625297584673e-11
0.0018668799962237,7.492992076834711,2.499999999999964,0.5538931731883269,0.0083323578280821,1.87821709107466e-06,0.1980283423632673,31.01539870255321,15685411.446716145,1.773662582917283e-11
0.0118188156899884,7.492991871995793,2.4999999999997877,0.5538931581786541,0.0083323578280921,1.878217091849421e-06,0.198028342465914,31.01539782709325,15685412.53576214,1.7736625104887986e-11
0.0734385783984542,7.492990598376263,2.499999999998694,0.5538930652375017,0.0083323578280684,1.878217099272277e-06,0.1980283433757602,31.015389024312817,15685408.86872416,1.7736618481177028e-11
0.4549719075001067,7.492982713331588,2.4999999999919265,0.5538924897656339,0.0083323578280716,1.8782171447888168e-06,0.1980283489574504,31.015333371778144,15685402.35580229,1.7736576422664784e-11
2.817325717658333,7.492933890865865,2.499999999950026,0.5538889266329659,0.0083323578280685,1.8782174270529807e-06,0.1980283835673117,31.01499019074239,15685378.161692582,1.773631648964432e-11
17.444397846610435,7.492631622083087,2.4999999996906093,0.553866866511925,0.0083323578280744,1.8782191737398044e-06,0.198028597850555,31.012864807597584,15685281.002976123,1.773470745603409e-11
108.01137310051504,7.490761100706392,2.4999999980849386,0.5537303476396375,0.0083323578280733,1.8782299465881573e-06,0.1980299238366545,30.99971350095615,15684683.407603187,1.772475115860959e-11
668.7782124467157,7.479219254662987,2.4999999881648898,0.5528878080657198,0.0083323578280747,1.8782951029194755e-06,0.1980381069097894,30.918568583409083,15681017.85145197,1.766334051240746e-11
4140.898676100714,7.409245291866738,2.499999927562113,0.7341102087084488,0.0186673469026267,1.2085674826309636e-05,0.1980693068244789,30.42935164152423,14866597.49676082,1.7293193069185765e-11
20976.90703497803,7.101862332813996,2.499999652316588,1.028617143789028,0.0559587748435977,6.589583845827264e-05,0.1981533854364397,28.33525881454424,13552801.023689613,1.558544034250905e-11
45693.252919726016,6.725446522190282,2.499999297425646,1.3154662721885,0.1154779662280138,0.0005403234109265,0.1978991979677518,25.817830092200342,12123170.665668933,1.3449577993961783e-11
74305.59304784352,6.370220907844293,2.4999989427551124,1.5219965824280466,0.1986385469636772,0.001498979520963,0.1970445669672452,23.53340475293582,11084351.539013172,1.1611510556710115e-11
107445.9384810745,6.035510855620803,2.499998588041231,1.694626413168444,0.3053971671165648,0.0033080216699709,0.1952262471902154,21.459329478294872,10155918.06257166,1.0031078092161608e-11
145899.97303535018,5.720256193414858,2.499998232365931,1.782807867304976,0.4016165034387181,0.0054392933804404,0.1929623403329745,19.574634822433826,9480846.793948617,8.671308021733518e-12
190599.50441841385,5.42370726342388,2.499997874823669,1.8638826833954167,0.5163904862827947,0.0085612191485082,0.1894982105852523,17.869233785234336,8859515.321022863,7.501184287360567e-12
242618.53959545487,5.145364486499149,2.499997514425452,1.914420594868856,0.6316388990331964,0.0122739102776033,0.1851780439788825,16.326956685460164,8283927.756050385,6.503513128463578e-12
303334.3635777118,4.884495612171912,2.4999971493737,1.9598108076178344,0.7617853727714999,0.0171262846979792,0.1793479130680382,14.94911884002575,7625268.531107655,5.651205358917207e-12
374323.52779397176,4.641067620107671,2.4999967779882963,1.98205803953614,0.8885744524122995,0.0224178393932814,0.1726001655176436,13.71312162603735,7143485.704781003,4.9239239266370665e-12
457649.7313888755,4.414856208525649,2.4999963972858983,2.0147714394925624,1.0405159534908497,0.0295257818813003,0.1633787967019108,12.625682231004816,6590526.515994149,4.309246253260181e-12
