age,radius,mass,convective_radius,radiative_mass,radiative_moment_of_inertia,convective_moment_of_inertia,luminosity,convective_turnover_time,mass_loss_rate
1e-05,3.0729603256810294,1.3999999999999997,0.2803485061025358,0.0083477896695682,7.85973929412195e-06,0.1997632809693469,4.518152665481043,13064269.1520833,1.8922090249316654e-12
0.00025958682112,3.072960325533514,1.3999999999999997,0.2803485060667446,0.0083477896695687,7.859739294876554e-06,0.1997632809380286,4.518155412196611,13063705.194048008,1.8922061644128805e-12
0.0018668799962237,3.07296020784994,1.3999999999999968,0.280348505833707,0.008347789669568,7.859739896877355e-06,0.1997632959074716,4.5182035069548085,13064427.56274939,1.892226257930141e-12
0.0118188156899884,3.0729602701862606,1.3999999999999777,0.2803485043881354,0.0083477896695752,7.859739578001057e-06,0.1997632857458565,4.518302341956158,13064345.30035888,1.892267752520414e-12
0.0734385783984542,3.072960170598214,1.399999999999861,0.280348495434594,0.0083477896695772,7.859740087436319e-06,0.1997632859515972,4.518302015116594,13064365.855395043,1.8922675108859397e-12
0.4549719075001067,3.0729595560230902,1.399999999999139,0.2803484399930189,0.0083477896695712,7.859743231250845e-06,0.1997632869533575,4.5183002114207005,13064218.894247236,1.8922665831987307e-12
2.817325717658333,3.072955751953663,1.3999999999946686,0.2803480967065762,0.0083477896695726,7.859762690734425e-06,0.1997632929953715,4.518289289428383,13064114.087160837,1.8922608037237485e-12
17.444397846610435,3.07293219530007,1.399999999966991,0.2803459711958404,0.0083477896695709,7.859883194958842e-06,0.1997633308279296,4.518221076163463,13064100.981277732,1.8922249172417848e-12
108.01137310051504,3.072786357331624,1.3999999997956285,0.280332811885272,0.0083477896695714,7.860629291786902e-06,0.1997635647922119,4.517799326538156,13064030.763572205,1.892002885592217e-12
668.7782124467157,3.0718840053669947,1.39999999873509,0.2802513826624037,0.0083477896695715,7.865248024264995e-06,0.1997650125070285,4.515189749667626,13063599.756796332,1.8906291812617107e-12
4140.898676100714,3.0663212719659376,1.399999992187156,0.279749120488008,0.0083477896695691,7.893811254906646e-06,0.1997739345580853,4.49911420269904,13060969.44927965,1.8821679579679678e-12
25639.353413867542,3.032784057959047,1.3999999523421798,0.3490965597647262,0.0174541352080584,1.607883598945247e-05,0.199792742819421,4.402602709078543,12426676.003767932,1.8314119013364727e-12
