age,radius,mass,convective_radius,radiative_mass,radiative_moment_of_inertia,convective_moment_of_inertia,luminosity,convective_turnover_time,mass_loss_rate
1e-05,3.681755697660402,1.6,0.3356206122916506,0.0095457014120887,5.818581939264816e-06,0.1994612736998058,6.949035945386765,13382921.634635592,3.0509775204563827e-12
0.00025958682112,3.6817555954374472,1.6,0.3356206122308866,0.0095457014120856,5.81858226025547e-06,0.1994612847042602,6.949094090703425,13383232.496686574,3.050995331824668e-12
0.0018668799962237,3.6817555897756975,1.5999999999999954,0.3356206118368258,0.00954570141209,5.8185822644588645e-06,0.1994612848504603,6.949093304499033,13382959.560117813,3.0509949727776405e-12
0.0118188156899884,3.681755562118717,1.599999999999965,0.3356206093937293,0.009545701412097,5.818582266981066e-06,0.1994612849476136,6.949093086630199,13382976.772520049,3.0509948211015907e-12
0.0734385783984542,3.6817553943059953,1.599999999999778,0.3356205942630773,0.0095457014120965,5.8185822715842455e-06,0.1994612851705973,6.949092534972764,13382996.484717108,3.050994472111032e-12
0.4549719075001067,3.681754355294553,1.599999999998614,0.3356205005740479,0.0095457014120991,5.818582299844227e-06,0.1994612865405164,6.949088908606138,13382937.648093317,3.0509924412909816e-12
2.817325717658333,3.681747920206664,1.5999999999914054,0.33561992047061,0.0095457014120991,5.818582480369248e-06,0.1994612952158233,6.9490660368810655,13382887.16463312,3.05097962582532e-12
17.444397846610435,3.681708078168205,1.5999999999467798,0.3356163286966057,0.0095457014120999,5.818583593379046e-06,0.1994613487812835,6.9489244807650055,13382866.396480348,3.050900351785545e-12
108.01137310051504,3.6814614274868047,1.5999999996704946,0.3355940924229929,0.0095457014120992,5.81859046300501e-06,0.1994616801927276,6.948048502452577,13382746.302949524,3.0504094950819018e-12
668.7782124467157,3.679935722937773,1.599999997960885,0.3354565284626623,0.0095457014121016,5.818632379617658e-06,0.1994637301504057,6.942630653383681,13382005.996226214,3.0473739252718137e-12
4140.898676100714,3.670545736927386,1.599999987416568,0.3346093098045429,0.0095457014121004,5.818868386211289e-06,0.1994763433974861,6.909324973164893,13377495.161594164,3.0287148006521207e-12
25639.353413867542,3.614488927487925,1.5999999236552611,0.4157414354297498,0.019958740605063,1.6062685886048596e-05,0.1995166063638546,6.711820908086405,12712211.857495733,2.918158517579323e-12
101336.9667468516,3.441081224587503,1.5999997183300236,0.601990217596015,0.05386262825199,0.0002962151599662,0.1994064560919052,6.118148712337415,11362949.099602446,2.5494991319499023e-12
196092.77762252392,3.2637468790395965,1.5999994965224371,0.7497097409253848,0.1130502301071805,0.0012159438819565,0.1985699285166455,5.534005315309712,10152912.423374016,2.187299831204304e-12
306524.00595013984,3.09661169048048,1.5999992747139178,0.828056133050067,0.1702035260785799,0.0025855177067536,0.1971842015073539,5.005958791012319,9342037.474643482,1.876993612805672e-12
435537.8861494248,2.939323919354858,1.599999052279707,0.8964173023469916,0.2410669809187265,0.0048683515144372,0.1946957749833446,4.527465652494881,8684264.465438724,1.611288291610449e-12
586697.752821481,2.791524260149602,1.599998828350176,0.9550149090650428,0.3246874289032826,0.0083260967651199,0.1907653528942152,4.100694586542312,8015030.109713661,1.3857500384962454e-12
764316.1612754295,2.6528986627219715,1.5999986017381402,0.9933941111008509,0.4088428372362919,0.0125554065911912,0.1857114686681219,3.721215453703946,7405312.381874459,1.1947837891736984e-12
973676.5574150868,2.523338838391112,1.5999983710890628,1.025939834398898,0.5021582692818,0.0180567835576115,0.1788905555180259,3.387350919955688,6848001.890576427,1.0339152369170386e-12
1220969.4110053894,2.4028964074871206,1.599998134696996,1.044145241622759,0.5925551623888491,0.0240434062657855,0.1709361009568163,3.09659913155336,6438673.962365831,8.993965319920796e-13
1514356.7823477364,2.291514121699316,1.599997889671277,1.0656237978677725,0.6976283496358214,0.0318146457785334,0.160314527387795,2.8510618626393125,5866606.267143775,7.889512291945406e-13
1863488.822228473,2.189618453979592,1.599997632380014,1.0810399163173678,0.8042810533851891,0.0402994676608918,0.1478205019067121,2.650468642591614,5347989.81591937,6.998643361428258e-13
2281321.702760709,2.097881660162886,1.5999973568397845,1.0963581440225516,0.9173318443865548,0.0497411133820658,0.1328007686871525,2.5002962873342165,4799414.123000396,6.312781853393628e-13
2784546.97090451,2.0178425027651605,1.5999970536685308,1.1099012898391114,1.031296598978658,0.059140497723334,0.115666354838777,2.4099269790315363,4256669.303380522,5.834902859130407e-13
3398609.7120011146,1.952673476244243,1.599996705208122,1.1272629048993237,1.1518240511210136,0.067268037817052,0.0959032979898975,2.3977151265072654,3704310.4017168847,5.592033716721832e-13
