age,radius,mass,convective_radius,radiative_mass,radiative_moment_of_inertia,convective_moment_of_inertia,luminosity,convective_turnover_time,mass_loss_rate
1e-05,5.9783681208957615,2.2,0.4426318877753873,0.0073287882307017,1.8832512661466511e-06,0.1985498695097734,19.77962468318236,15000716.927983493,1.0255527396612516e-11
0.00025958682112,5.978368169714189,2.199999999999996,0.4426318875783334,0.0073287882306983,1.8832512337108168e-06,0.1985498660911473,19.780562792083646,15000677.00184907,1.0255981931674044e-11
0.0018668799962237,5.978368113734293,2.1999999999999797,0.442631886305516,0.0073287882307109,1.8832512581343892e-06,0.1985498686696438,19.78052358100715,15000828.32140458,1.0255956112609168e-11
0.0118188156899884,5.978367996314696,2.199999999999877,0.4426318784195457,0.0073287882307037,1.8832512648971905e-06,0.198549869404723,19.7805190895514,15000766.61290717,1.0255953162209782e-11
0.0734385783984542,5.978367326863922,2.199999999999245,0.4426318295878074,0.0073287882307234,1.8832512704758177e-06,0.1985498701247151,19.780515232007705,15000750.629441986,1.0255950446407689e-11
0.4549719075001067,5.978363196158686,2.199999999995331,0.4426315272265633,0.0073287882307261,1.8832512958763605e-06,0.1985498736249652,19.780493179010428,15000591.470783507,1.0255935106715726e-11
2.817325717658333,5.9783376141358735,2.199999999971104,0.4426296550754216,0.0073287882307276,1.8832514567562383e-06,0.1985498957017201,19.78034416238497,15000458.881047376,1.0255834012504358e-11
17.444397846610435,5.978179232794242,2.1999999998210966,0.442618063848064,0.0073287882307244,1.883252448294226e-06,0.1985500319656722,19.77943280889377,15000398.497954994,1.0255213833416148e-11
108.01137310051504,5.977198942418807,2.199999998892509,0.4425463191268527,0.007328788230722,1.8832585674372776e-06,0.1985508752942451,19.773792130058595,15000031.48201467,1.0251375356430824e-11
668.7782124467157,5.9711431623709625,2.1999999931513647,0.51417886668495,0.0101032800495903,5.796122164754485e-06,0.1985497661387328,19.738961532987584,14690099.175970826,1.0227674224903351e-11
4140.898676100714,5.934172277236893,2.19999995792277,0.5888588565578683,0.016418994556649,1.2116745026181707e-05,0.1985694029419268,19.52684361883608,14234756.368088,1.008338410357232e-11
24038.367498780503,5.738114970755885,2.199999765992738,0.8322799531483308,0.0492191520667093,6.60558569749224e-05,0.1986037325418844,18.41838648955445,12983399.327337109,9.299670652711711e-12
60178.769461296775,5.43660361820503,2.199999456277746,1.0648513604951728,0.1015706782623211,0.0005415955629442,0.1983410346473326,16.76747199054734,11626907.47662248,8.024710670165665e-12
102170.2477964516,5.151258715704751,2.199999145923648,1.232344509584728,0.1747176606272906,0.0015021436230888,0.1974746793465998,15.262247786203485,10642386.37894816,6.920514845272094e-12
150875.31622083174,4.882411872704807,2.199998835479239,1.344869955357006,0.2548157332045304,0.0030063804371848,0.1959583400692782,13.896448058886284,9931665.958121344,5.969907193206216e-12
207449.684355762,4.629415211205072,2.19999852422817,1.444026793066223,0.3532590952700236,0.0054441708124327,0.1933370367779174,12.653684148278511,9121500.208413005,5.155692142759277e-12
273321.9682348013,4.391557175265271,2.199998211074525,1.5098151431750793,0.4542180194450183,0.0085595003396695,0.1898176980012472,11.532320175825223,8531023.553740459,4.456604519239412e-12
350150.93135671515,4.1684608209454765,2.199997894941578,1.5678605330752533,0.5700198781394054,0.0128520282972484,0.1848036433986466,10.529398709698514,7853846.136398631,3.861368083006718e-12
439985.5566720085,3.959870173303533,2.199997574339009,1.602373147252011,0.6842090297396695,0.0177462711479468,0.1787753856731514,9.631355777018744,7357867.028014751,3.3540776089904407e-12
545352.5774621194,3.765500960377496,2.1999972470574187,1.6315257011691038,0.8088988926655143,0.0237853251761539,0.171040111806527,8.837478381147752,6787773.108212591,2.925234747874605e-12
669397.7623209355,3.585292058260025,2.1999969100488674,1.654425036141033,0.9411197237713278,0.0308712319877056,0.1615153539871602,8.145987786977214,6268164.99943314,2.5654677597531883e-12
816117.4430876652,3.419696378763253,2.199996559120521,1.6705993692861212,1.0775102909747707,0.0387337656362872,0.150217911022631,7.555494516535317,5704140.666639259,2.2661209645784397e-12
990953.875768364,3.269556776583476,2.1999961874073417,1.68889562789423,1.2253939335044552,0.0477590620165897,0.136392272301689,7.070552091647997,5197064.926672009,2.026054534562556e-12
